,sentiment_count,mean_sentiment,neg_percent
2015-05-01,2.6333333333333333,-0.3870618309056947,0.49380952380952514
2015-05-02,2.433333333333333,-0.3292331370687673,0.4604761904761918
2015-05-03,2.8333333333333335,-0.3160032477288964,0.45380952380952516
2015-05-04,2.933333333333333,-0.3319443052817903,0.4629761904761918
2015-05-05,2.966666666666667,-0.3246041330174793,0.4574206349206363
2015-05-06,3.1333333333333333,-0.33201074088376653,0.4774206349206363
2015-05-07,3.6333333333333333,-0.3607556703828629,0.5085317460317474
2015-05-08,3.7666666666666666,-0.3895242058379308,0.5418650793650808
2015-05-09,3.8666666666666667,-0.3737194809459503,0.5335317460317474
2015-05-10,3.9,-0.36201180489290313,0.5268650793650808
2015-05-11,4.133333333333334,-0.3875691914842241,0.5554365079365093
2015-05-12,4.266666666666667,-0.39996201977843315,0.5617857142857157
2015-05-13,4.266666666666667,-0.39996201977843315,0.5617857142857157
2015-05-14,4.066666666666666,-0.3474134019088176,0.5367857142857156
2015-05-15,4.3,-0.35234926651631066,0.5558333333333347
2015-05-16,4.366666666666666,-0.38551418295218814,0.5891666666666681
2015-05-17,4.733333333333333,-0.38883570253655486,0.6073484848484864
2015-05-18,4.966666666666667,-0.3692806875024091,0.5973484848484863
2015-05-19,5.066666666666666,-0.37710099928715335,0.6006818181818196
2015-05-20,5.1,-0.3653961117019469,0.5949242424242439
2015-05-21,5.033333333333333,-0.3693710732741701,0.5971464646464661
2015-05-22,5.066666666666666,-0.3346324820601491,0.5771464646464661
2015-05-23,5.066666666666666,-0.3346324820601491,0.5771464646464661
2015-05-24,5.133333333333334,-0.33581995559568684,0.5938131313131328
2015-05-25,5.133333333333334,-0.335817527699823,0.5938131313131328
2015-05-26,4.9,-0.32168875556595034,0.5700036075036089
2015-05-27,4.9,-0.3359217149159005,0.5783369408369423
2015-05-28,5.166666666666667,-0.3395635274115968,0.5783369408369423
2015-05-29,5.166666666666667,-0.33716221588158946,0.5783369408369423
2015-05-30,5.3,-0.3551557494928871,0.6033369408369423
2015-05-31,5.4,-0.3448182973991269,0.6144480519480534
2015-06-01,5.5,-0.38908845282896704,0.64111471861472
2015-06-02,5.0,-0.36936999457383496,0.6144480519480534
2015-06-03,4.966666666666667,-0.3608579192220177,0.6090909090909106
2015-06-04,4.866666666666666,-0.3939446323771284,0.6257575757575772
2015-06-05,4.933333333333334,-0.4098053336656241,0.6343290043290057
2015-06-06,4.6,-0.41389162280653735,0.636551226551228
2015-06-07,4.7,-0.40709928326587413,0.6317893217893232
2015-06-08,4.566666666666666,-0.38958243680775695,0.6067893217893232
2015-06-09,4.4,-0.36811341159324384,0.5801226551226565
2015-06-10,4.166666666666667,-0.3425560250019229,0.5515512265512279
2015-06-11,4.033333333333333,-0.3498255669921122,0.5563131313131326
2015-06-12,4.033333333333333,-0.3498255669921122,0.5563131313131326
2015-06-13,4.033333333333333,-0.38729077178731386,0.5729797979797994
2015-06-14,3.8666666666666667,-0.41566107470288693,0.5872655122655136
2015-06-15,3.8,-0.3824961582670095,0.5539321789321803
2015-06-16,3.533333333333333,-0.3696162583702529,0.546861471861473
2015-06-17,3.2333333333333334,-0.3892095349504277,0.5568614718614732
2015-06-18,3.3333333333333335,-0.3889221974982544,0.5576948051948064
2015-06-19,3.033333333333333,-0.4072318270938953,0.5667857142857156
2015-06-20,3.2,-0.4136360629701642,0.5695634920634932
2015-06-21,3.2333333333333334,-0.4373831237326755,0.5840079365079377
2015-06-22,3.433333333333333,-0.4595096238756207,0.6117857142857155
2015-06-23,3.533333333333333,-0.4437879662021028,0.6017857142857154
2015-06-24,3.533333333333333,-0.37937711281617753,0.568452380952382
2015-06-25,3.966666666666667,-0.406882892082535,0.5992216117216128
2015-06-26,4.0,-0.3840085431242016,0.5858882783882796
2015-06-27,3.6333333333333333,-0.3550491658231566,0.5692216117216129
2015-06-28,3.533333333333333,-0.3435605857816951,0.5469993894993906
2015-06-29,3.6,-0.3377126095077346,0.5442216117216129
2015-06-30,4.0,-0.3592922231933425,0.5553327228327241
2015-07-01,3.966666666666667,-0.35691038423587373,0.5536660561660575
2015-07-02,4.033333333333333,-0.35776226474652184,0.5703327228327241
2015-07-03,3.8,-0.34261486172203004,0.5465231990232002
2015-07-04,3.8,-0.33600815573855025,0.5465231990232002
2015-07-05,4.3,-0.33943292256600555,0.5482548007548019
2015-07-06,4.166666666666667,-0.281664332513083,0.5149214674214686
2015-07-07,3.966666666666667,-0.29247539601843736,0.5196833721833733
2015-07-08,4.033333333333333,-0.3188203430386502,0.5530167055167067
2015-07-09,4.266666666666667,-0.3510794221430283,0.5863500388500401
2015-07-10,4.6,-0.3753211300640564,0.61635003885004
2015-07-11,4.666666666666667,-0.33811716130070496,0.59635003885004
2015-07-12,4.733333333333333,-0.37027021239889274,0.6296833721833733
2015-07-13,4.666666666666667,-0.36596189728073886,0.6130167055167066
2015-07-14,4.6,-0.33265572975767266,0.5796833721833733
2015-07-15,4.6,-0.33265572975767266,0.5796833721833733
2015-07-16,4.6,-0.35599900938430706,0.5907944832944845
2015-07-17,4.7,-0.35047151602664867,0.5907944832944845
2015-07-18,4.433333333333334,-0.3428900433814454,0.5699611499611511
2015-07-19,4.366666666666666,-0.3097130540247687,0.5366278166278178
2015-07-20,4.133333333333334,-0.3252388140296864,0.5449611499611512
2015-07-21,3.933333333333333,-0.3029770596890907,0.5171833721833734
2015-07-22,3.7333333333333334,-0.2808505595461456,0.48940559440559556
2015-07-23,3.6,-0.26330429004986367,0.4827389277389289
2015-07-24,3.7,-0.3233005522425898,0.5160722610722622
2015-07-25,3.3333333333333335,-0.267563532663974,0.48530303030303146
2015-07-26,3.3,-0.2598397721584566,0.48196969696969816
2015-07-27,3.3333333333333335,-0.2889067056843898,0.4986363636363648
2015-07-28,3.3666666666666667,-0.25578379065486406,0.4986363636363648
2015-07-29,3.3,-0.26116509236255564,0.5014141414141426
2015-07-30,2.8333333333333335,-0.2832350706791806,0.5125252525252537
2015-07-31,2.7333333333333334,-0.24134675420680918,0.48752525252525375
2015-08-01,2.6666666666666665,-0.2404948736961611,0.4708585858585871
2015-08-02,2.7,-0.21555750228324808,0.4708585858585871
2015-08-03,2.7333333333333334,-0.22212200023094095,0.4708585858585871
2015-08-04,2.066666666666667,-0.19803030204678312,0.4572222222222235
2015-08-05,2.033333333333333,-0.22296767345969612,0.4572222222222235
2015-08-06,2.1333333333333333,-0.20707346759145195,0.4488888888888901
2015-08-07,2.066666666666667,-0.18072852057123914,0.4155555555555568
2015-08-08,1.8333333333333333,-0.148469441466861,0.38222222222222346
2015-08-09,1.5,-0.12422773354583287,0.35222222222222344
2015-08-10,1.3333333333333333,-0.13094516827000482,0.3388888888888901
2015-08-11,1.2666666666666666,-0.09879211717181707,0.3055555555555568
2015-08-12,1.2666666666666666,-0.09879211717181707,0.3055555555555568
2015-08-13,1.3,-0.13211525413725084,0.3388888888888901
2015-08-14,1.4,-0.16528803573714335,0.37222222222222345
2015-08-15,1.3,-0.15150313642289875,0.35000000000000125
2015-08-16,1.2666666666666666,-0.11865239308940012,0.32777777777777906
2015-08-17,1.4333333333333333,-0.11251532203621308,0.34111111111111236
2015-08-18,1.4333333333333333,-0.11251532203621308,0.34111111111111236
2015-08-19,1.4,-0.07927046782440582,0.30777777777777904
2015-08-20,1.4,-0.07927046782440582,0.30777777777777904
2015-08-21,1.5,-0.07157417237758608,0.31888888888889017
2015-08-22,1.5,-0.13683520456155113,0.3522222222222235
2015-08-23,1.3666666666666667,-0.10796219905217459,0.31888888888889017
2015-08-24,1.3,-0.13619343936443298,0.31888888888889017
2015-08-25,1.2666666666666666,-0.1664661849538482,0.33555555555555683
2015-08-26,1.1666666666666667,-0.13324757532940942,0.3022222222222235
2015-08-27,1.1333333333333333,-0.1663704903589352,0.3022222222222235
2015-08-28,1.0,-0.1488436313139065,0.27722222222222354
2015-08-29,1.0,-0.14868292725748458,0.27722222222222354
2015-08-30,1.0,-0.14085627512799342,0.27722222222222354
2015-08-31,1.1333333333333333,-0.1717360547847215,0.31055555555555686
2015-09-01,1.3,-0.21798650572697295,0.33833333333333465
2015-09-02,1.2666666666666666,-0.21568856587012583,0.33833333333333465
2015-09-03,1.4,-0.22365261962016397,0.3438888888888902
2015-09-04,1.4333333333333333,-0.25696818083524675,0.3772222222222235
2015-09-05,1.3333333333333333,-0.20689263145128858,0.3522222222222235
2015-09-06,1.3333333333333333,-0.20689263145128858,0.3522222222222235
2015-09-07,1.4666666666666666,-0.23470355073610916,0.3855555555555569
2015-09-08,1.5333333333333334,-0.2679534316062925,0.4188888888888902
2015-09-09,2.2666666666666666,-0.27495742015766356,0.4385858585858599
2015-09-10,2.7666666666666666,-0.2701114457123205,0.4519191919191933
2015-09-11,2.8333333333333335,-0.3033530236554866,0.4852525252525266
2015-09-12,2.8,-0.27002988669005284,0.4519191919191933
2015-09-13,2.7666666666666666,-0.2701487410008303,0.4519191919191933
2015-09-14,2.933333333333333,-0.2900765999098015,0.47858585858585995
2015-09-15,2.8333333333333335,-0.2956036154368909,0.4674747474747488
2015-09-16,2.8666666666666667,-0.3032598251044146,0.4708080808080821
2015-09-17,3.066666666666667,-0.3254024625426589,0.4985858585858599
2015-09-18,3.6333333333333333,-0.33090030814095456,0.5181937017231149
2015-09-19,4.033333333333333,-0.35841769839211424,0.5487492572786704
2015-09-20,4.0,-0.3661430530900835,0.5543048128342261
2015-09-21,4.533333333333333,-0.33416212705792364,0.5366577540106966
2015-09-22,4.566666666666666,-0.36746497857591887,0.5699910873440299
2015-09-23,4.6,-0.34252760716300584,0.5699910873440299
2015-09-24,4.633333333333334,-0.2955315714877981,0.5449910873440299
2015-09-25,4.633333333333334,-0.2955315714877981,0.5449910873440299
2015-09-26,4.7,-0.3005960380834478,0.5616577540106965
2015-09-27,4.7,-0.3005960380834478,0.5616577540106965
2015-09-28,4.8,-0.3005085166098811,0.5616577540106965
2015-09-29,4.8,-0.3664210911395289,0.5949910873440298
2015-09-30,4.666666666666667,-0.3355413114828008,0.5616577540106965
2015-10-01,4.466666666666667,-0.31422823195346244,0.5338799762329188
2015-10-02,4.433333333333334,-0.28328078314352084,0.5005466428995855
2015-10-03,4.233333333333333,-0.27271635159540225,0.47832442067736325
2015-10-04,4.233333333333333,-0.27270394786882446,0.47832442067736325
2015-10-05,4.233333333333333,-0.3391496978669171,0.5116577540106966
2015-10-06,4.3,-0.372444607065996,0.54499108734403
2015-10-07,4.166666666666667,-0.3446336877811754,0.5116577540106967
2015-10-08,4.1,-0.31138380691099216,0.4783244206773633
2015-10-09,3.3666666666666667,-0.3043798183596211,0.4586274509803936
2015-10-10,2.933333333333333,-0.3411000868872878,0.4786274509803936
2015-10-11,2.8666666666666667,-0.30785850894412176,0.4452941176470603
2015-10-12,2.8666666666666667,-0.30785850894412176,0.4452941176470603
2015-10-13,2.966666666666667,-0.2845244623418726,0.4319607843137269
2015-10-14,2.8666666666666667,-0.2663135221795318,0.4219607843137269
2015-10-15,2.9,-0.2996061912373779,0.45529411764706024
2015-10-16,2.8333333333333335,-0.31673253339490076,0.46362745098039354
2015-10-17,2.6333333333333333,-0.29458989595665647,0.43584967320261575
2015-10-18,2.066666666666667,-0.28909205035836083,0.41624183006536086
2015-10-19,1.8333333333333333,-0.2931142770893433,0.4190196078431387
2015-10-20,1.8666666666666667,-0.30579647524294506,0.4245751633986942
2015-10-21,1.3,-0.3045968227254019,0.4088888888888903
2015-10-22,1.4,-0.30445543355411947,0.4088888888888903
2015-10-23,1.5,-0.34525015778011736,0.43388888888889027
2015-10-24,1.5,-0.3640017358130878,0.4422222222222236
2015-10-25,1.5,-0.3640017358130878,0.4422222222222236
2015-10-26,1.5666666666666667,-0.34410303907261947,0.43388888888889027
2015-10-27,1.5666666666666667,-0.34410303907261947,0.43388888888889027
2015-10-28,1.4333333333333333,-0.31103912469413536,0.40055555555555694
2015-10-29,1.4666666666666666,-0.28203370249933657,0.3838888888888903
2015-10-30,1.5333333333333334,-0.2820779907372262,0.40055555555555694
2015-10-31,1.5333333333333334,-0.2820779907372262,0.40055555555555694
2015-11-01,1.5333333333333334,-0.2820779907372262,0.40055555555555694
2015-11-02,1.6333333333333333,-0.2930319694346851,0.42277777777777914
2015-11-03,2.1666666666666665,-0.2735825854793093,0.41297385620915167
2015-11-04,2.2,-0.2725832202290397,0.41297385620915167
2015-11-05,2.2,-0.26504014315753194,0.41297385620915167
2015-11-06,2.2,-0.26504014315753194,0.41297385620915167
2015-11-07,2.2666666666666666,-0.2983543771758577,0.446307189542485
2015-11-08,2.3333333333333335,-0.33129654310692364,0.4796405228758183
2015-11-09,2.3333333333333335,-0.2682580181216102,0.446307189542485
2015-11-10,2.3333333333333335,-0.2682580181216102,0.446307189542485
2015-11-11,2.3333333333333335,-0.2682580181216102,0.446307189542485
2015-11-12,2.2666666666666666,-0.2707119642616876,0.44852941176470723
2015-11-13,2.2666666666666666,-0.2731660176238982,0.44852941176470723
2015-11-14,2.3666666666666667,-0.2584148535054493,0.44019607843137387
2015-11-15,2.2333333333333334,-0.23976937273358978,0.4151960784313739
2015-11-16,2.466666666666667,-0.2634348148029613,0.4437675070028025
2015-11-17,2.7666666666666666,-0.26345493247436275,0.4585823218176173
2015-11-18,2.6,-0.2319153154922206,0.42524898848428394
2015-11-19,2.6,-0.20853763868736017,0.41413787737317287
2015-11-20,3.3333333333333335,-0.19691598113160666,0.423228786464082
2015-11-21,3.3666666666666667,-0.18283812836588756,0.41656211979741536
2015-11-22,3.3,-0.1437421861865256,0.39156211979741534
2015-11-23,3.2666666666666666,-0.15151080127339894,0.3971176753529709
2015-11-24,3.466666666666667,-0.16362891067181698,0.4193398975751931
2015-11-25,3.3666666666666667,-0.21169194349760484,0.4443398975751931
2015-11-26,3.3666666666666667,-0.21169194349760484,0.4443398975751931
2015-11-27,3.3666666666666667,-0.21169194349760484,0.4443398975751931
2015-11-28,3.3333333333333335,-0.24077579547082056,0.46100656424185976
2015-11-29,3.2666666666666666,-0.24073150723293096,0.4443398975751931
2015-11-30,3.4,-0.2594593089731005,0.4693398975751931
2015-12-01,3.4,-0.2594593089731005,0.4693398975751931
2015-12-02,3.4,-0.27644849571037294,0.48045100868630425
2015-12-03,3.033333333333333,-0.27382532801792675,0.4791438191438206
2015-12-04,3.2,-0.24665140130116767,0.4648581048581063
2015-12-05,3.2333333333333334,-0.23262615519756302,0.4537469937469952
2015-12-06,3.4,-0.240690230508588,0.47374699374699514
2015-12-07,3.4,-0.24067503629122403,0.47374699374699514
2015-12-08,3.533333333333333,-0.2195585471192422,0.462635882635884
2015-12-09,3.7666666666666666,-0.25609194433462623,0.4811544011544025
2015-12-10,3.8666666666666667,-0.27240860656670735,0.5033766233766247
2015-12-11,4.0,-0.2880904246943395,0.5283766233766247
2015-12-12,4.0,-0.2863914300578038,0.5283766233766248
2015-12-13,4.033333333333333,-0.27613379520613623,0.5228210678210693
2015-12-14,3.9,-0.2575922902667391,0.4978210678210692
2015-12-15,4.3,-0.24361084413964224,0.5033766233766248
2015-12-16,4.433333333333334,-0.23011782100419692,0.4960173160173174
2015-12-17,4.2,-0.23007543603091818,0.49786916786916924
2015-12-18,4.266666666666667,-0.2632997117391167,0.5312025012025026
2015-12-19,4.366666666666666,-0.27671236050966097,0.5367580567580582
2015-12-20,3.8666666666666667,-0.26928861489142286,0.5276671476671491
2015-12-21,4.033333333333333,-0.27496809433147623,0.5310004810004824
2015-12-22,4.066666666666666,-0.3286130885638659,0.5643338143338157
2015-12-23,4.0,-0.2863110781071449,0.5421115921115934
2015-12-24,3.8,-0.2741929687087269,0.5198893698893712
2015-12-25,3.7666666666666666,-0.24096416602775766,0.48655603655603785
2015-12-26,3.8333333333333335,-0.24196564426268452,0.5032227032227046
2015-12-27,3.8333333333333335,-0.24196564426268452,0.5032227032227046
2015-12-28,3.8,-0.2087386634970239,0.4698893698893712
2015-12-29,3.933333333333333,-0.19257099747901474,0.47822270322270455
2015-12-30,3.966666666666667,-0.19382712116087789,0.47988936988937125
2015-12-31,4.033333333333333,-0.19799298117801858,0.4965560365560379
2016-01-01,4.033333333333333,-0.18391694893683308,0.4854449254449268
2016-01-02,4.066666666666666,-0.18657375558744896,0.48703222703222837
2016-01-03,3.9,-0.15103455993634915,0.46798460798460934
2016-01-04,4.066666666666666,-0.1417931875894711,0.4624290524290538
2016-01-05,4.0,-0.16646641439632368,0.4757623857623871
2016-01-06,4.0,-0.13524674620663912,0.45909571909572044
2016-01-07,4.033333333333333,-0.13808021705072626,0.460683020683022
2016-01-08,4.066666666666666,-0.1452868612899753,0.46549783549783685
2016-01-09,4.033333333333333,-0.16158870183372226,0.476608946608948
2016-01-10,3.9,-0.14590688370609012,0.45160894660894796
2016-01-11,4.166666666666667,-0.1616166478928722,0.45968975468975604
2016-01-12,4.066666666666666,-0.16770331063569888,0.4485786435786449
2016-01-13,4.166666666666667,-0.18159855006835166,0.4708008658008671
2016-01-14,3.966666666666667,-0.21779616490371992,0.49302308802308936
2016-01-15,3.6333333333333333,-0.2409277955411489,0.5051443001443015
2016-01-16,3.6333333333333333,-0.27414273418174334,0.5218109668109681
2016-01-17,3.6333333333333333,-0.2450545717992996,0.5051443001443015
2016-01-18,3.533333333333333,-0.2746869828686398,0.5218109668109681
2016-01-19,3.566666666666667,-0.2867523689666954,0.5343109668109681
2016-01-20,3.2666666666666666,-0.28207711215809655,0.5376443001443014
2016-01-21,3.2,-0.222613717145347,0.5043109668109681
2016-01-22,3.3,-0.23787005049648224,0.5126443001443015
2016-01-23,3.3666666666666667,-0.20476137998364707,0.5126443001443015
2016-01-24,3.566666666666667,-0.22620994914898282,0.5404220779220792
2016-01-25,3.7,-0.2472630444764661,0.5515331890331903
2016-01-26,3.7666666666666666,-0.2475790444612073,0.568199855699857
2016-01-27,3.8,-0.21553837096686831,0.568199855699857
2016-01-28,4.0,-0.2317810679077672,0.5765331890331903
2016-01-29,3.966666666666667,-0.23050581659869027,0.5748665223665236
2016-01-30,4.066666666666666,-0.2588636728723414,0.5915331890331903
2016-01-31,4.1,-0.2620985273784631,0.594310966810968
2016-02-01,3.8666666666666667,-0.24821111488716427,0.5705014430014441
2016-02-02,4.133333333333334,-0.29774447171267493,0.5971681096681108
2016-02-03,3.933333333333333,-0.32856041181461637,0.6138347763347775
2016-02-04,3.966666666666667,-0.29786778395417624,0.5971681096681108
2016-02-05,3.933333333333333,-0.27085104092998596,0.5805014430014441
2016-02-06,3.7333333333333334,-0.28913925479608354,0.5900252525252536
2016-02-07,3.5,-0.29033488416762065,0.5889141414141427
2016-02-08,3.566666666666667,-0.2909508475074263,0.5889141414141427
2016-02-09,3.6,-0.3241770236103824,0.622247474747476
2016-02-10,3.3,-0.3310210950672627,0.6252777777777789
2016-02-11,3.3,-0.3310210950672627,0.6252777777777789
2016-02-12,3.2,-0.31712585563460993,0.6030555555555567
2016-02-13,3.0,-0.29490968692633845,0.575277777777779
2016-02-14,3.033333333333333,-0.2945346912576093,0.575277777777779
2016-02-15,3.033333333333333,-0.29462961662146786,0.575277777777779
2016-02-16,3.2333333333333334,-0.3014485295448039,0.5794444444444456
2016-02-17,3.3333333333333335,-0.30230826064944266,0.5794444444444456
2016-02-18,3.2,-0.3423507074515025,0.6002777777777789
2016-02-19,3.4,-0.3470471759637197,0.5955158730158742
2016-02-20,3.5,-0.3781459500392278,0.6121825396825409
2016-02-21,3.3666666666666667,-0.39331617057323454,0.6038492063492076
2016-02-22,3.3,-0.42642484108606976,0.6038492063492076
2016-02-23,3.2666666666666666,-0.41562319371435374,0.5960714285714298
2016-02-24,3.5,-0.4054927012757358,0.5913705738705752
2016-02-25,3.433333333333333,-0.40517670129099453,0.5747039072039085
2016-02-26,3.4,-0.43721737478533357,0.5747039072039085
2016-02-27,3.066666666666667,-0.4371423438624438,0.5580372405372419
2016-02-28,3.0,-0.45099695577580695,0.5663705738705752
2016-02-29,2.8666666666666667,-0.45152163877446416,0.5663705738705752
2016-03-01,2.8666666666666667,-0.43438996498146615,0.5580372405372419
2016-03-02,2.8666666666666667,-0.43438996498146615,0.5580372405372419
2016-03-03,2.533333333333333,-0.41530584160843453,0.5313705738705752
2016-03-04,2.466666666666667,-0.38200468782940467,0.49803724053724185
2016-03-05,2.3333333333333335,-0.3799600135719673,0.4813705738705752
2016-03-06,2.3666666666666667,-0.40590342396854323,0.49803724053724185
2016-03-07,2.3333333333333335,-0.37295606249927443,0.46470390720390853
2016-03-08,2.2333333333333334,-0.35918462257609396,0.44248168498168633
2016-03-09,2.1333333333333333,-0.359089158783611,0.44248168498168633
2016-03-10,2.1666666666666665,-0.32563687842116384,0.42581501831501967
2016-03-11,2.1666666666666665,-0.2937524704240325,0.409148351648353
2016-03-12,2.1666666666666665,-0.2937524704240325,0.409148351648353
2016-03-13,2.3,-0.2963966760141217,0.42581501831501967
2016-03-14,2.3666666666666667,-0.32830882798657446,0.459148351648353
2016-03-15,2.533333333333333,-0.2871290303655741,0.4353388278388292
2016-03-16,2.533333333333333,-0.2610111532000976,0.41867216117216255
2016-03-17,2.3666666666666667,-0.2833353061531925,0.43117216117216256
2016-03-18,2.2,-0.21697401957925264,0.39783882783882923
2016-03-19,2.1333333333333333,-0.18798600541766589,0.3811721611721625
2016-03-20,2.033333333333333,-0.15278913683907294,0.3609340659340673
2016-03-21,1.9666666666666666,-0.15074525582011644,0.3609340659340673
2016-03-22,1.9666666666666666,-0.15074525582011644,0.3609340659340673
2016-03-23,2.1,-0.15135154333925352,0.37760073260073396
2016-03-24,1.9666666666666666,-0.10743063655710323,0.35760073260073394
2016-03-25,1.5666666666666667,-0.12872271000865892,0.36785714285714427
2016-03-26,1.5666666666666667,-0.12872271000865892,0.36785714285714427
2016-03-27,1.5666666666666667,-0.12872271000865892,0.36785714285714427
2016-03-28,1.5666666666666667,-0.12872271000865892,0.36785714285714427
2016-03-29,1.6333333333333333,-0.11396237074855761,0.3595238095238109
2016-03-30,1.6,-0.08091397145910856,0.3261904761904776
2016-03-31,1.5333333333333334,-0.11416602889223691,0.34285714285714425
2016-04-01,1.5333333333333334,-0.11416602889223691,0.34285714285714425
2016-04-02,1.5333333333333334,-0.11416602889223691,0.34285714285714425
2016-04-03,1.5333333333333334,-0.11416602889223691,0.34285714285714425
2016-04-04,1.5333333333333334,-0.11416602889223691,0.34285714285714425
2016-04-05,1.4666666666666666,-0.113159989908574,0.3261904761904776
2016-04-06,1.4666666666666666,-0.113159989908574,0.3261904761904776
2016-04-07,1.4666666666666666,-0.113159989908574,0.3261904761904776
2016-04-08,1.4333333333333333,-0.08002098758542336,0.29285714285714426
2016-04-09,1.3666666666666667,-0.08024709184491433,0.2761904761904776
2016-04-10,1.3333333333333333,-0.11217150945985116,0.29285714285714426
2016-04-11,1.3333333333333333,-0.11217150945985116,0.29285714285714426
2016-04-12,1.2,-0.10952730386976199,0.2761904761904776
2016-04-13,1.1333333333333333,-0.07761515189730919,0.24285714285714424
2016-04-14,0.9333333333333333,-0.11913924283451491,0.26666666666666805
2016-04-15,0.8666666666666667,-0.1119695232974157,0.2500000000000014
2016-04-16,0.8333333333333334,-0.10901482899983711,0.2500000000000014
2016-04-17,0.8,-0.14213774402936288,0.2500000000000014
2016-04-18,0.7333333333333333,-0.13806332846482583,0.2333333333333347
2016-04-19,0.6666666666666666,-0.12353852490584044,0.22500000000000137
2016-04-20,0.6666666666666666,-0.12477072079976388,0.22500000000000137
2016-04-21,0.6666666666666666,-0.12477072079976388,0.22500000000000137
2016-04-22,0.5333333333333333,-0.12416443328062682,0.2083333333333347
2016-04-23,0.5666666666666667,-0.15772874057292927,0.22500000000000137
2016-04-24,0.6,-0.1568983644247054,0.22500000000000137
2016-04-25,0.6666666666666666,-0.1565069039662678,0.24166666666666803
2016-04-26,0.8333333333333334,-0.17601117332776375,0.2683333333333347
2016-04-27,0.9333333333333333,-0.18990917113092198,0.2905555555555569
2016-04-28,0.8,-0.17210622436470444,0.26555555555555693
2016-04-29,0.8,-0.17210622436470444,0.26555555555555693
2016-04-30,0.7333333333333333,-0.13888385302490647,0.23222222222222358
2016-05-01,0.8,-0.17182766205734665,0.26555555555555693
2016-05-02,1.1666666666666667,-0.17462613607295824,0.28373737373737506
2016-05-03,1.4,-0.188420354147666,0.30754689754689885
2016-05-04,1.5,-0.22157954522627588,0.3408802308802322
2016-05-05,1.5333333333333334,-0.2508008395498792,0.37421356421356555
2016-05-06,1.5666666666666667,-0.28411346225597456,0.4075468975468989
2016-05-07,1.6,-0.3161950682467023,0.4408802308802322
2016-05-08,1.6,-0.3161950682467023,0.4408802308802322
2016-05-09,1.6,-0.3161950682467023,0.4408802308802322
2016-05-10,1.5666666666666667,-0.28288868217327195,0.4075468975468989
2016-05-11,1.5666666666666667,-0.28288868217327195,0.4075468975468989
2016-05-12,1.6333333333333333,-0.31594988752065095,0.4408802308802322
2016-05-13,1.6333333333333333,-0.31594988752065095,0.4408802308802322
2016-05-14,1.6333333333333333,-0.2522356077895363,0.4075468975468989
2016-05-15,1.7333333333333334,-0.2804676564070052,0.4408802308802322
2016-05-16,2.066666666666667,-0.281568627377265,0.4408802308802322
2016-05-17,2.1666666666666665,-0.31485363525143595,0.47421356421356553
2016-05-18,2.1666666666666665,-0.31485363525143595,0.47421356421356553
2016-05-19,2.1,-0.33979100666434897,0.47421356421356553
2016-05-20,2.033333333333333,-0.33856090786051085,0.45754689754689887
2016-05-21,2.066666666666667,-0.37176770649345053,0.4908802308802322
2016-05-22,2.066666666666667,-0.37176770649345053,0.4908802308802322
2016-05-23,2.2,-0.40420439225426646,0.5075468975468989
2016-05-24,2.1333333333333333,-0.37181861382714243,0.47421356421356553
2016-05-25,2.1666666666666665,-0.4054963219363623,0.4908802308802322
2016-05-26,2.066666666666667,-0.4160459751088553,0.49754689754689885
2016-05-27,2.0,-0.435136696451154,0.50865800865801
2016-05-28,2.0,-0.435136696451154,0.50865800865801
2016-05-29,2.0,-0.435136696451154,0.50865800865801
2016-05-30,2.1,-0.44626863872334027,0.5308802308802322
2016-05-31,2.066666666666667,-0.4324228314094212,0.5308802308802322
2016-06-01,1.7,-0.4296243573938096,0.512698412698414
2016-06-02,1.4666666666666666,-0.41583013931910184,0.4888888888888902
2016-06-03,1.4,-0.35333729121420104,0.4555555555555569
2016-06-04,1.4,-0.3462658815913729,0.4555555555555569
2016-06-05,1.4,-0.3461778475178611,0.4555555555555569
2016-06-06,1.4666666666666666,-0.34713423384560466,0.4555555555555569
2016-06-07,1.5,-0.3142399602466158,0.4555555555555569
2016-06-08,1.5333333333333334,-0.34748101565572936,0.4888888888888902
2016-06-09,1.6333333333333333,-0.35577223896980276,0.5111111111111124
2016-06-10,1.6333333333333333,-0.35577223896980276,0.5111111111111124
2016-06-11,1.5666666666666667,-0.3227110336224237,0.4777777777777791
2016-06-12,1.5666666666666667,-0.3227110336224237,0.4777777777777791
2016-06-13,1.5333333333333334,-0.353151966134707,0.4777777777777791
2016-06-14,1.4333333333333333,-0.32491991751723803,0.44444444444444575
2016-06-15,1.0333333333333334,-0.29349446164237114,0.4111111111111124
2016-06-16,1.0,-0.2886733171012665,0.4111111111111124
2016-06-17,1.0,-0.2886733171012665,0.4111111111111124
2016-06-18,1.0333333333333334,-0.3212267713414297,0.44444444444444575
2016-06-19,1.0333333333333334,-0.3212267713414297,0.44444444444444575
2016-06-20,1.0,-0.28801997270849,0.4111111111111124
2016-06-21,1.0,-0.28801997270849,0.4111111111111124
2016-06-22,0.8,-0.2552929646439021,0.3777777777777791
2016-06-23,0.8333333333333334,-0.2886166996426051,0.4111111111111124
2016-06-24,0.7333333333333333,-0.2553304519918228,0.3777777777777791
2016-06-25,0.8666666666666667,-0.24596402347087842,0.37222222222222356
2016-06-26,1.1,-0.24518209422628068,0.37222222222222356
